4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02
4.450000000000000000e+02,4.450000000000000000e+02,4.321999999999999886e+02,3.129599999999999795e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.127200000000000273e+02,4.450000000000000000e+02,4.450000000000000000e+02,3.831600000000000250e+02,3.121200000000000045e+02,4.450000000000000000e+02,4.450000000000000000e+02,3.831600000000000250e+02,3.452400000000000091e+02,3.298799999999999955e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.127200000000000273e+02,3.476399999999999864e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,2.854800000000000182e+02,3.356800000000000068e+02,4.094800000000000182e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,3.476399999999999864e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,3.326000000000000227e+02,3.653999999999999773e+02,3.766800000000000068e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,3.831600000000000250e+02,2.854800000000000182e+02,3.329599999999999795e+02,3.766800000000000068e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.127200000000000273e+02,4.450000000000000000e+02,3.671200000000000045e+02,3.476399999999999864e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.127200000000000273e+02,4.450000000000000000e+02,3.671200000000000045e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02
4.450000000000000000e+02,4.450000000000000000e+02,3.283600000000000136e+02,1.056400000000000006e+02,2.325200000000000102e+02,2.246800000000000068e+02,1.565200000000000102e+02,1.510399999999999920e+02,2.193600000000000136e+02,1.837199999999999989e+02,1.715200000000000102e+02,1.614799999999999898e+02,2.014799999999999898e+02,3.261200000000000045e+02,2.903999999999999773e+02,2.906000000000000227e+02,2.015999999999999943e+02,1.864399999999999977e+02,1.720800000000000125e+02,2.103600000000000136e+02,1.614799999999999898e+02,1.332800000000000011e+02,2.069199999999999875e+02,2.241599999999999966e+02,2.010800000000000125e+02,1.805999999999999943e+02,4.450000000000000000e+02,6.260000000000000142e+01,8.412000000000000455e+01,1.710800000000000125e+02,2.096399999999999864e+02,1.717199999999999989e+02,3.917200000000000273e+02,2.048400000000000034e+02,2.245200000000000102e+02,1.766800000000000068e+02,3.930799999999999841e+02,2.441599999999999966e+02,1.623199999999999932e+02,1.753199999999999932e+02,1.623199999999999932e+02,1.753199999999999932e+02,1.623199999999999932e+02,3.425199999999999818e+02,1.865600000000000023e+02,3.218399999999999750e+02,1.348400000000000034e+02,2.176800000000000068e+02,2.550800000000000125e+02,1.825200000000000102e+02,1.568400000000000034e+02,5.715999999999999659e+01,8.276000000000000512e+01,1.396399999999999864e+02,2.171599999999999966e+02,1.805999999999999943e+02,3.247599999999999909e+02,2.535200000000000102e+02,2.100000000000000000e+02,1.578799999999999955e+02,1.346399999999999864e+02,4.272400000000000091e+02,2.262400000000000091e+02,1.319199999999999875e+02,1.574000000000000057e+02,2.204000000000000057e+02,1.121200000000000045e+02,1.538000000000000114e+02,2.129199999999999875e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02
4.450000000000000000e+02,4.450000000000000000e+02,3.037599999999999909e+02,3.046000000000000227e+02,2.323600000000000136e+02,2.550800000000000125e+02,2.723199999999999932e+02,2.678799999999999955e+02,2.811999999999999886e+02,2.600400000000000205e+02,2.497599999999999909e+02,2.456800000000000068e+02,2.600400000000000205e+02,3.425199999999999818e+02,3.522400000000000091e+02,3.274800000000000182e+02,2.811999999999999886e+02,2.776399999999999864e+02,3.365600000000000023e+02,2.841200000000000045e+02,2.364399999999999977e+02,2.487599999999999909e+02,2.683999999999999773e+02,2.711200000000000045e+02,2.661600000000000250e+02,2.456800000000000068e+02,4.450000000000000000e+02,2.663600000000000136e+02,2.398799999999999955e+02,2.504799999999999898e+02,2.261999999999999886e+02,1.667599999999999909e+02,4.094800000000000182e+02,3.021999999999999886e+02,2.988000000000000114e+02,1.589199999999999875e+02,4.450000000000000000e+02,3.228799999999999955e+02,2.368000000000000114e+02,3.051200000000000045e+02,2.368000000000000114e+02,3.051200000000000045e+02,2.368000000000000114e+02,3.298799999999999955e+02,2.989599999999999795e+02,4.014399999999999977e+02,2.501200000000000045e+02,2.646399999999999864e+02,3.020400000000000205e+02,2.586800000000000068e+02,2.364399999999999977e+02,2.549199999999999875e+02,2.472400000000000091e+02,2.176800000000000068e+02,2.823999999999999773e+02,1.447199999999999989e+02,2.970799999999999841e+02,2.634399999999999977e+02,2.733600000000000136e+02,2.690799999999999841e+02,2.842799999999999727e+02,4.272400000000000091e+02,2.262400000000000091e+02,2.420800000000000125e+02,2.371599999999999966e+02,3.474800000000000182e+02,2.113600000000000136e+02,2.304799999999999898e+02,2.275999999999999943e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02
4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.304800000000000182e+02,4.108399999999999750e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.321999999999999886e+02,3.944399999999999977e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,3.963199999999999932e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.140799999999999841e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,3.980400000000000205e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02
4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.839999999999999858e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.359999999999999876e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.080000000000000071e+00,1.765600000000000023e+02,9.151999999999999602e+01,1.156000000000000050e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.019999999999999929e+01,8.320000000000000284e+00,1.202000000000000028e+02,1.000000000000000000e+00,1.188000000000000078e+01,6.440000000000000391e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.720000000000000195e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.359999999999999876e+00,9.160000000000000142e+00,5.092000000000000171e+01,3.720000000000000195e+00,1.000000000000000000e+00,1.596000000000000085e+01,3.624000000000000199e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.955999999999999872e+01,3.500000000000000000e+01,3.500000000000000000e+01,3.688000000000000256e+01,7.259999999999999432e+01,8.543999999999999773e+01,1.411999999999999886e+02,1.999600000000000080e+02,1.518279999999999973e+03,2.575880000000000109e+03,3.461000000000000000e+03,3.461000000000000000e+03,3.461000000000000000e+03,3.461000000000000000e+03,3.461000000000000000e+03,3.461000000000000000e+03,1.678359999999999900e+03,1.335640000000000100e+03,1.829519999999999982e+03,8.687599999999999909e+02,6.440000000000000391e+00,1.000000000000000000e+00,2.519199999999999875e+02,2.126800000000000068e+02,8.149600000000000364e+02,3.027200000000000273e+02,3.792400000000000091e+02,6.956000000000000227e+02,1.549600000000000080e+02,1.749279999999999973e+03,1.815960000000000036e+03,1.456399999999999864e+02,7.480000000000000426e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.720000000000000195e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.720000000000000195e+00,3.296000000000000085e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.359999999999999876e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.019999999999999929e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.440000000000000391e+00,2.212000000000000099e+01,1.000000000000000000e+00,1.000000000000000000e+00,3.028000000000000114e+01,4.815999999999999659e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.160000000000000142e+00,3.500000000000000000e+01,3.500000000000000000e+01,4.252000000000000313e+01,7.259999999999999432e+01,6.132000000000000028e+01,8.200000000000000000e+01,8.012000000000000455e+01,9.748000000000000398e+01,2.093600000000000136e+02,2.356920000000000073e+03,3.461000000000000000e+03,3.461000000000000000e+03,3.461000000000000000e+03,3.461000000000000000e+03,3.461000000000000000e+03,3.461000000000000000e+03,2.978440000000000055e+03,3.227639999999999873e+03,3.461000000000000000e+03,2.170599999999999909e+03,1.584880000000000109e+03,1.751999999999999957e+01,1.000000000000000000e+00,1.051999999999999957e+01,9.304000000000000625e+01,7.266799999999999500e+02,1.536000000000000000e+03,8.312400000000000091e+02,6.425199999999999818e+02,1.464000000000000057e+01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.694399999999999977e+02,5.599999999999999645e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.720000000000000195e+00,9.679999999999999716e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.359999999999999876e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.359999999999999876e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.819999999999999929e+01,3.364000000000000057e+01,5.080000000000000071e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.548000000000000043e+01,3.500000000000000000e+01,3.875999999999999801e+01,6.884000000000000341e+01,6.507999999999999829e+01,6.132000000000000028e+01,8.012000000000000455e+01,8.200000000000000000e+01,1.269599999999999937e+02,9.241200000000000045e+02,2.386079999999999927e+03,3.097840000000000146e+03,3.461000000000000000e+03,3.461000000000000000e+03,3.461000000000000000e+03,3.461000000000000000e+03,3.461000000000000000e+03,2.834840000000000146e+03,1.393960000000000036e+03,2.422800000000000182e+03,3.088719999999999800e+03,7.225599999999999454e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.720000000000000195e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
8.564000000000000057e+01,1.372800000000000011e+02,1.044000000000000057e+02,3.007999999999999829e+01,2.380000000000000071e+01,5.903999999999999915e+01,7.476000000000000512e+01,3.456000000000000227e+01,5.080000000000000071e+00,1.000000000000000000e+00,2.860000000000000142e+01,5.080000000000000071e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.320000000000000284e+00,2.359999999999999876e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.227999999999999936e+01,2.359999999999999876e+00,3.720000000000000195e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.160000000000000142e+00,6.440000000000000391e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.244000000000000128e+01,3.720000000000000195e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.003999999999999915e+01,3.500000000000000000e+01,4.439999999999999858e+01,4.815999999999999659e+01,6.695999999999999375e+01,7.259999999999999432e+01,5.003999999999999915e+01,5.943999999999999773e+01,8.840000000000000568e+01,1.554000000000000057e+02,8.358799999999999955e+02,1.551759999999999991e+03,1.651200000000000045e+03,2.173639999999999873e+03,1.457920000000000073e+03,2.543440000000000055e+03,3.337760000000000218e+03,3.344320000000000164e+03,2.715639999999999873e+03,1.565440000000000055e+03,7.799999999999999822e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
